creationDate,startDate,endDate
2019-09-24 06:42:44 -0500,2019-09-24 00:27:03 -0500,2019-09-24 06:42:39 -0500
2019-09-25 06:40:53 -0500,2019-09-24 23:40:00 -0500,2019-09-25 04:56:36 -0500
2019-09-25 06:40:53 -0500,2019-09-25 04:56:52 -0500,2019-09-25 06:30:20 -0500
2019-09-25 06:40:53 -0500,2019-09-25 06:31:08 -0500,2019-09-25 06:33:36 -0500
2019-09-25 06:40:53 -0500,2019-09-25 06:34:20 -0500,2019-09-25 06:38:04 -0500
2019-09-26 06:40:07 -0500,2019-09-26 01:02:01 -0500,2019-09-26 05:42:32 -0500
2019-09-26 06:40:07 -0500,2019-09-26 05:43:20 -0500,2019-09-26 06:07:48 -0500
2019-09-26 06:40:07 -0500,2019-09-26 06:07:52 -0500,2019-09-26 06:07:56 -0500
2019-09-26 06:40:07 -0500,2019-09-26 06:08:52 -0500,2019-09-26 06:21:12 -0500
2019-09-26 06:40:07 -0500,2019-09-26 06:38:32 -0500,2019-09-26 06:39:48 -0500
2019-09-27 06:15:07 -0500,2019-09-27 00:01:28 -0500,2019-09-27 05:44:12 -0500
2019-09-27 06:15:07 -0500,2019-09-27 05:53:04 -0500,2019-09-27 05:58:00 -0500
2019-09-27 06:15:07 -0500,2019-09-27 06:02:52 -0500,2019-09-27 06:02:56 -0500
2019-09-27 06:15:07 -0500,2019-09-27 06:09:52 -0500,2019-09-27 06:11:48 -0500
2019-09-27 06:15:07 -0500,2019-09-27 06:12:52 -0500,2019-09-27 06:14:40 -0500
2019-09-30 06:45:03 -0500,2019-09-29 23:40:00 -0500,2019-09-30 06:29:36 -0500
2019-09-30 06:45:03 -0500,2019-09-30 06:30:36 -0500,2019-09-30 06:30:40 -0500
2019-10-01 06:15:24 -0500,2019-09-30 23:40:00 -0500,2019-10-01 06:01:12 -0500
2019-10-01 06:15:24 -0500,2019-10-01 06:02:04 -0500,2019-10-01 06:06:28 -0500
2019-10-01 06:15:24 -0500,2019-10-01 06:07:44 -0500,2019-10-01 06:15:24 -0500
2019-10-02 06:40:02 -0500,2019-10-01 23:40:00 -0500,2019-10-02 06:20:32 -0500
2019-10-02 06:40:02 -0500,2019-10-02 06:20:36 -0500,2019-10-02 06:20:44 -0500
2019-10-02 06:40:02 -0500,2019-10-02 06:21:16 -0500,2019-10-02 06:24:08 -0500
2019-10-02 06:40:02 -0500,2019-10-02 06:25:12 -0500,2019-10-02 06:30:04 -0500
2019-10-02 06:40:02 -0500,2019-10-02 06:30:40 -0500,2019-10-02 06:33:28 -0500
2019-10-03 06:43:50 -0500,2019-10-03 03:19:20 -0500,2019-10-03 06:43:44 -0500
2019-10-03 06:43:50 -0500,2019-10-03 06:43:44 -0500,2019-10-03 06:43:45 -0500
2019-10-04 06:40:02 -0500,2019-10-03 23:40:00 -0500,2019-10-04 06:20:12 -0500
2019-10-04 06:40:02 -0500,2019-10-04 06:20:52 -0500,2019-10-04 06:30:16 -0500
2019-10-04 06:40:02 -0500,2019-10-04 06:32:12 -0500,2019-10-04 06:34:08 -0500
2019-10-04 06:40:02 -0500,2019-10-04 06:36:24 -0500,2019-10-04 06:36:36 -0500
2019-10-07 06:41:12 -0500,2019-10-06 23:40:00 -0500,2019-10-07 06:41:12 -0500
2019-10-08 07:39:37 -0500,2019-10-08 00:44:03 -0500,2019-10-08 07:39:32 -0500
2019-10-09 09:05:07 -0500,2019-10-09 07:55:28 -0500,2019-10-09 09:05:02 -0500
2019-10-10 09:05:09 -0500,2019-10-09 23:51:32 -0500,2019-10-10 09:05:04 -0500
2019-10-11 09:05:17 -0500,2019-10-11 00:04:37 -0500,2019-10-11 09:05:12 -0500
2019-10-12 07:15:05 -0500,2019-10-12 03:39:32 -0500,2019-10-12 07:15:00 -0500
2019-10-12 07:15:10 -0500,2019-10-12 03:39:32 -0500,2019-10-12 07:15:05 -0500
2023-01-15 05:48:06 -0500,2023-01-03 21:45:18 -0500,2023-01-03 22:18:30 -0500
2023-01-15 05:48:06 -0500,2023-01-03 23:03:55 -0500,2023-01-04 00:33:00 -0500
2023-01-04 06:22:54 -0500,2023-01-03 22:30:00 -0500,2023-01-04 06:12:24 -0500
2023-01-04 06:22:54 -0500,2023-01-04 06:12:28 -0500,2023-01-04 06:18:44 -0500
2023-01-15 05:48:06 -0500,2023-01-03 21:34:50 -0500,2023-01-04 06:18:52 -0500
2023-01-15 05:48:06 -0500,2023-01-04 01:13:11 -0500,2023-01-04 06:18:52 -0500
2023-01-04 06:22:54 -0500,2023-01-04 06:22:34 -0500,2023-01-04 06:22:36 -0500
2023-01-04 06:22:54 -0500,2023-01-04 06:22:38 -0500,2023-01-04 06:22:40 -0500
2023-01-05 07:00:03 -0500,2023-01-04 23:32:41 -0500,2023-01-04 23:32:46 -0500
2023-01-05 07:00:03 -0500,2023-01-05 03:17:05 -0500,2023-01-05 06:35:52 -0500
2023-01-05 07:00:03 -0500,2023-01-05 06:37:59 -0500,2023-01-05 06:39:52 -0500
2023-01-05 07:00:03 -0500,2023-01-05 06:40:48 -0500,2023-01-05 06:50:47 -0500
2023-01-05 07:00:03 -0500,2023-01-05 06:51:19 -0500,2023-01-05 07:00:03 -0500
2023-01-06 07:00:01 -0500,2023-01-05 23:35:01 -0500,2023-01-05 23:41:07 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:11:39 -0500,2023-01-06 00:12:39 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:12:48 -0500,2023-01-06 00:13:12 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:13:22 -0500,2023-01-06 00:15:08 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:15:11 -0500,2023-01-06 00:24:00 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:24:32 -0500,2023-01-06 00:32:35 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:32:45 -0500,2023-01-06 00:33:34 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:34:34 -0500,2023-01-06 00:35:09 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:43:56 -0500,2023-01-06 00:46:02 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:46:19 -0500,2023-01-06 00:47:13 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:47:32 -0500,2023-01-06 00:47:33 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:48:24 -0500,2023-01-06 00:49:25 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:50:33 -0500,2023-01-06 00:50:48 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:54:03 -0500,2023-01-06 00:54:04 -0500
2023-01-06 07:00:01 -0500,2023-01-06 00:54:09 -0500,2023-01-06 01:03:24 -0500
2023-01-06 07:00:01 -0500,2023-01-06 01:18:49 -0500,2023-01-06 01:32:45 -0500
2023-01-06 07:00:01 -0500,2023-01-06 01:33:05 -0500,2023-01-06 01:33:49 -0500
2023-01-06 07:00:01 -0500,2023-01-06 01:34:46 -0500,2023-01-06 01:52:30 -0500
2023-01-06 07:00:01 -0500,2023-01-06 01:53:30 -0500,2023-01-06 02:10:10 -0500
2023-01-06 07:00:01 -0500,2023-01-06 02:10:29 -0500,2023-01-06 02:12:10 -0500
2023-01-06 07:00:01 -0500,2023-01-06 02:12:40 -0500,2023-01-06 07:00:01 -0500
2023-01-07 07:00:02 -0500,2023-01-06 23:42:18 -0500,2023-01-06 23:44:32 -0500
2023-01-07 07:00:02 -0500,2023-01-07 00:01:13 -0500,2023-01-07 00:01:16 -0500
2023-01-07 07:00:02 -0500,2023-01-07 00:03:59 -0500,2023-01-07 00:05:58 -0500
2023-01-07 07:00:02 -0500,2023-01-07 00:06:46 -0500,2023-01-07 00:15:54 -0500
2023-01-07 07:00:02 -0500,2023-01-07 00:15:57 -0500,2023-01-07 00:24:20 -0500
2023-01-07 07:00:02 -0500,2023-01-07 00:39:25 -0500,2023-01-07 00:44:12 -0500
2023-01-07 07:00:02 -0500,2023-01-07 00:44:13 -0500,2023-01-07 00:44:15 -0500
2023-01-07 07:00:02 -0500,2023-01-07 00:44:58 -0500,2023-01-07 00:55:46 -0500
2023-01-07 07:00:02 -0500,2023-01-07 00:56:15 -0500,2023-01-07 04:18:40 -0500
2023-01-07 07:00:02 -0500,2023-01-07 04:18:43 -0500,2023-01-07 04:18:45 -0500
2023-01-07 07:00:02 -0500,2023-01-07 04:19:30 -0500,2023-01-07 07:00:02 -0500
2023-01-08 07:00:01 -0500,2023-01-07 23:36:52 -0500,2023-01-08 07:00:00 -0500
2023-01-09 07:00:01 -0500,2023-01-08 23:48:51 -0500,2023-01-08 23:48:53 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:18:07 -0500,2023-01-09 00:18:10 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:21:12 -0500,2023-01-09 00:21:15 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:21:17 -0500,2023-01-09 00:23:49 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:23:53 -0500,2023-01-09 00:24:35 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:24:40 -0500,2023-01-09 00:25:19 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:26:10 -0500,2023-01-09 00:26:11 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:26:41 -0500,2023-01-09 00:31:41 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:31:43 -0500,2023-01-09 00:31:44 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:32:17 -0500,2023-01-09 00:32:36 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:33:15 -0500,2023-01-09 00:35:33 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:35:33 -0500,2023-01-09 00:35:34 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:37:54 -0500,2023-01-09 00:37:55 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:38:51 -0500,2023-01-09 00:38:52 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:43:21 -0500,2023-01-09 00:43:22 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:44:58 -0500,2023-01-09 00:44:59 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:48:50 -0500,2023-01-09 00:48:51 -0500
2023-01-09 07:00:01 -0500,2023-01-09 00:50:04 -0500,2023-01-09 00:50:05 -0500
2023-01-09 07:00:01 -0500,2023-01-09 01:00:58 -0500,2023-01-09 01:00:59 -0500
2023-01-09 07:00:01 -0500,2023-01-09 01:04:42 -0500,2023-01-09 01:04:43 -0500
2023-01-09 07:00:01 -0500,2023-01-09 01:16:04 -0500,2023-01-09 01:16:09 -0500
2023-01-09 07:00:01 -0500,2023-01-09 01:25:50 -0500,2023-01-09 01:25:51 -0500
2023-01-09 07:00:01 -0500,2023-01-09 01:36:17 -0500,2023-01-09 01:36:53 -0500
2023-01-09 07:00:01 -0500,2023-01-09 01:41:16 -0500,2023-01-09 02:16:17 -0500
2023-01-09 07:00:01 -0500,2023-01-09 02:17:08 -0500,2023-01-09 03:09:12 -0500
2023-01-09 07:00:01 -0500,2023-01-09 03:10:41 -0500,2023-01-09 03:10:43 -0500
2023-01-09 07:00:01 -0500,2023-01-09 03:11:20 -0500,2023-01-09 03:11:21 -0500
2023-01-09 07:00:01 -0500,2023-01-09 03:12:01 -0500,2023-01-09 03:12:54 -0500
2023-01-09 07:00:01 -0500,2023-01-09 03:17:10 -0500,2023-01-09 03:26:53 -0500
2023-01-09 07:00:01 -0500,2023-01-09 03:30:33 -0500,2023-01-09 03:47:06 -0500
2023-01-09 07:00:01 -0500,2023-01-09 03:47:08 -0500,2023-01-09 03:47:13 -0500
2023-01-09 07:00:01 -0500,2023-01-09 03:47:53 -0500,2023-01-09 07:00:00 -0500
2023-01-15 05:48:06 -0500,2023-01-09 23:32:11 -0500,2023-01-10 06:18:12 -0500
2023-01-10 06:30:20 -0500,2023-01-09 23:19:34 -0500,2023-01-10 06:30:10 -0500
2023-01-10 06:30:20 -0500,2023-01-10 06:30:12 -0500,2023-01-10 06:30:20 -0500
2023-01-15 05:48:06 -0500,2023-01-09 22:23:58 -0500,2023-01-10 06:31:12 -0500
2023-01-11 07:00:02 -0500,2023-01-10 23:49:14 -0500,2023-01-10 23:52:05 -0500
2023-01-11 07:00:02 -0500,2023-01-11 00:03:00 -0500,2023-01-11 00:03:03 -0500
2023-01-11 07:00:02 -0500,2023-01-11 00:05:43 -0500,2023-01-11 00:05:58 -0500
2023-01-11 07:00:02 -0500,2023-01-11 00:06:16 -0500,2023-01-11 00:06:38 -0500
2023-01-11 07:00:02 -0500,2023-01-11 00:07:14 -0500,2023-01-11 00:07:15 -0500
2023-01-11 07:00:02 -0500,2023-01-11 00:14:06 -0500,2023-01-11 00:14:20 -0500
2023-01-11 07:00:02 -0500,2023-01-11 00:14:23 -0500,2023-01-11 00:15:21 -0500
2023-01-11 07:00:02 -0500,2023-01-11 00:15:23 -0500,2023-01-11 00:15:25 -0500
2023-01-11 07:00:02 -0500,2023-01-11 00:17:50 -0500,2023-01-11 00:22:59 -0500
2023-01-15 05:48:06 -0500,2023-01-11 01:00:34 -0500,2023-01-11 05:19:29 -0500
2023-01-11 07:00:02 -0500,2023-01-11 00:30:13 -0500,2023-01-11 07:00:01 -0500
2023-01-15 05:48:06 -0500,2023-01-11 00:17:40 -0500,2023-01-11 07:41:31 -0500
2023-01-15 05:48:06 -0500,2023-01-11 05:44:38 -0500,2023-01-11 07:41:31 -0500
2023-01-12 06:38:56 -0500,2023-01-11 23:55:06 -0500,2023-01-12 00:02:47 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:02:47 -0500,2023-01-12 00:03:15 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:04:04 -0500,2023-01-12 00:04:26 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:08:23 -0500,2023-01-12 00:08:26 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:09:37 -0500,2023-01-12 00:09:42 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:11:00 -0500,2023-01-12 00:11:02 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:13:32 -0500,2023-01-12 00:13:33 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:14:29 -0500,2023-01-12 00:14:30 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:15:01 -0500,2023-01-12 00:18:03 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:18:06 -0500,2023-01-12 00:33:04 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:33:07 -0500,2023-01-12 00:33:08 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:36:47 -0500,2023-01-12 00:38:35 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:39:42 -0500,2023-01-12 00:40:58 -0500
2023-01-15 05:48:06 -0500,2023-01-12 01:35:54 -0500,2023-01-12 05:32:47 -0500
2023-01-12 06:38:56 -0500,2023-01-12 00:41:40 -0500,2023-01-12 05:50:27 -0500
2023-01-15 05:48:06 -0500,2023-01-12 00:34:50 -0500,2023-01-12 05:50:41 -0500
2023-01-12 06:38:56 -0500,2023-01-12 05:52:36 -0500,2023-01-12 05:52:47 -0500
2023-01-12 06:38:56 -0500,2023-01-12 05:55:55 -0500,2023-01-12 05:58:06 -0500
2023-01-12 06:38:56 -0500,2023-01-12 05:59:48 -0500,2023-01-12 05:59:54 -0500
2023-01-12 06:38:56 -0500,2023-01-12 06:02:57 -0500,2023-01-12 06:03:03 -0500
2023-01-12 06:38:56 -0500,2023-01-12 06:03:36 -0500,2023-01-12 06:03:54 -0500
2023-01-12 06:38:56 -0500,2023-01-12 06:05:15 -0500,2023-01-12 06:14:02 -0500
2023-01-12 06:38:56 -0500,2023-01-12 06:15:43 -0500,2023-01-12 06:25:01 -0500
2023-01-12 06:38:56 -0500,2023-01-12 06:25:40 -0500,2023-01-12 06:25:42 -0500
2023-01-12 06:38:56 -0500,2023-01-12 06:27:53 -0500,2023-01-12 06:28:49 -0500
2023-01-12 06:38:56 -0500,2023-01-12 06:38:51 -0500,2023-01-12 06:38:52 -0500
2023-01-15 05:48:06 -0500,2023-01-12 23:27:24 -0500,2023-01-13 02:33:43 -0500
2023-01-15 05:48:06 -0500,2023-01-13 02:50:39 -0500,2023-01-13 03:10:40 -0500
2023-01-13 07:00:02 -0500,2023-01-12 23:11:09 -0500,2023-01-13 06:52:19 -0500
2023-01-15 05:48:06 -0500,2023-01-12 23:10:28 -0500,2023-01-13 06:52:24 -0500
2023-01-15 05:48:06 -0500,2023-01-13 03:47:37 -0500,2023-01-13 06:52:24 -0500
2023-01-13 07:00:02 -0500,2023-01-13 06:53:33 -0500,2023-01-13 06:53:46 -0500
2023-01-13 07:00:02 -0500,2023-01-13 06:54:15 -0500,2023-01-13 06:54:50 -0500
2023-01-13 07:00:02 -0500,2023-01-13 06:56:10 -0500,2023-01-13 06:59:28 -0500
2023-01-14 07:00:02 -0500,2023-01-13 23:58:07 -0500,2023-01-14 00:01:00 -0500
2023-01-14 07:00:02 -0500,2023-01-14 00:10:27 -0500,2023-01-14 00:10:32 -0500
2023-01-14 07:00:02 -0500,2023-01-14 00:20:57 -0500,2023-01-14 00:22:05 -0500
2023-01-14 07:00:02 -0500,2023-01-14 00:28:40 -0500,2023-01-14 07:00:02 -0500
2023-01-15 05:48:02 -0500,2023-01-14 23:55:08 -0500,2023-01-15 01:03:28 -0500
2023-01-15 05:48:02 -0500,2023-01-15 01:28:19 -0500,2023-01-15 02:59:02 -0500
2023-01-15 05:48:02 -0500,2023-01-15 03:35:04 -0500,2023-01-15 05:26:54 -0500
2023-01-15 06:18:07 -0500,2023-01-14 23:37:12 -0500,2023-01-15 05:47:51 -0500
2023-01-15 05:48:01 -0500,2023-01-14 23:35:15 -0500,2023-01-15 05:48:01 -0500
2023-01-15 06:18:07 -0500,2023-01-15 05:49:07 -0500,2023-01-15 05:58:44 -0500
2023-01-15 06:18:07 -0500,2023-01-15 06:08:06 -0500,2023-01-15 06:08:15 -0500
2023-01-15 06:18:07 -0500,2023-01-15 06:12:21 -0500,2023-01-15 06:12:48 -0500
2023-01-15 06:18:07 -0500,2023-01-15 06:16:35 -0500,2023-01-15 06:16:36 -0500
2023-01-15 06:18:07 -0500,2023-01-15 06:16:50 -0500,2023-01-15 06:16:52 -0500
2023-01-15 06:18:07 -0500,2023-01-15 06:18:05 -0500,2023-01-15 06:18:07 -0500
2023-01-16 07:00:02 -0500,2023-01-15 23:51:56 -0500,2023-01-15 23:54:04 -0500
2023-01-16 07:00:02 -0500,2023-01-16 00:09:00 -0500,2023-01-16 00:09:01 -0500
2023-01-16 07:00:02 -0500,2023-01-16 00:09:29 -0500,2023-01-16 00:10:44 -0500
2023-01-16 07:00:02 -0500,2023-01-16 00:11:34 -0500,2023-01-16 00:13:22 -0500
2023-01-16 07:00:02 -0500,2023-01-16 00:18:19 -0500,2023-01-16 00:19:18 -0500
2023-01-16 07:00:02 -0500,2023-01-16 00:21:10 -0500,2023-01-16 00:27:17 -0500
2023-01-16 07:00:02 -0500,2023-01-16 00:27:50 -0500,2023-01-16 00:29:22 -0500
2023-01-16 07:00:02 -0500,2023-01-16 00:31:43 -0500,2023-01-16 00:31:51 -0500
2023-01-16 07:00:02 -0500,2023-01-16 00:33:39 -0500,2023-01-16 00:35:06 -0500
2023-01-16 07:00:02 -0500,2023-01-16 00:38:29 -0500,2023-01-16 07:00:02 -0500
2023-01-17 08:24:50 -0500,2023-01-16 23:37:19 -0500,2023-01-17 02:02:11 -0500
2023-01-17 07:00:02 -0500,2023-01-16 23:07:44 -0500,2023-01-17 07:00:02 -0500
2023-01-17 08:24:50 -0500,2023-01-17 03:22:04 -0500,2023-01-17 08:13:41 -0500
2023-01-17 08:24:50 -0500,2023-01-16 23:07:35 -0500,2023-01-17 08:24:50 -0500
2023-01-18 07:00:00 -0500,2023-01-17 23:59:00 -0500,2023-01-17 23:59:07 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:01:47 -0500,2023-01-18 00:01:48 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:02:55 -0500,2023-01-18 00:03:01 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:05:25 -0500,2023-01-18 00:05:28 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:05:56 -0500,2023-01-18 00:06:16 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:07:27 -0500,2023-01-18 00:07:29 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:08:35 -0500,2023-01-18 00:08:52 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:11:32 -0500,2023-01-18 00:13:50 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:15:06 -0500,2023-01-18 00:15:07 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:15:38 -0500,2023-01-18 00:16:22 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:16:34 -0500,2023-01-18 00:19:08 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:19:11 -0500,2023-01-18 00:21:07 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:23:00 -0500,2023-01-18 00:27:30 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:27:35 -0500,2023-01-18 00:27:36 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:27:55 -0500,2023-01-18 00:28:47 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:37:48 -0500,2023-01-18 00:38:06 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:39:49 -0500,2023-01-18 00:40:11 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:40:12 -0500,2023-01-18 00:40:13 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:41:27 -0500,2023-01-18 00:41:28 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:42:35 -0500,2023-01-18 00:50:04 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:50:36 -0500,2023-01-18 00:53:06 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:54:33 -0500,2023-01-18 00:56:21 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:56:53 -0500,2023-01-18 00:56:54 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:57:07 -0500,2023-01-18 00:57:08 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:57:39 -0500,2023-01-18 00:59:16 -0500
2023-01-18 07:00:00 -0500,2023-01-18 00:59:29 -0500,2023-01-18 00:59:30 -0500
2023-01-18 07:00:00 -0500,2023-01-18 01:01:33 -0500,2023-01-18 01:02:23 -0500
2023-01-18 07:00:00 -0500,2023-01-18 01:02:26 -0500,2023-01-18 01:05:31 -0500
2023-01-18 07:00:00 -0500,2023-01-18 01:18:26 -0500,2023-01-18 01:18:27 -0500
2023-01-18 07:00:00 -0500,2023-01-18 01:33:15 -0500,2023-01-18 01:34:40 -0500
2023-01-18 07:00:00 -0500,2023-01-18 01:35:34 -0500,2023-01-18 01:39:11 -0500
2023-01-18 07:00:00 -0500,2023-01-18 01:39:56 -0500,2023-01-18 01:39:58 -0500
2023-01-18 07:00:00 -0500,2023-01-18 01:40:47 -0500,2023-01-18 01:41:40 -0500
2023-01-18 08:00:45 -0500,2023-01-18 02:14:49 -0500,2023-01-18 02:36:12 -0500
2023-01-18 07:00:00 -0500,2023-01-18 01:45:25 -0500,2023-01-18 07:00:00 -0500
2023-01-18 08:00:45 -0500,2023-01-18 01:43:22 -0500,2023-01-18 08:00:45 -0500
2023-01-18 08:00:45 -0500,2023-01-18 03:00:06 -0500,2023-01-18 08:00:45 -0500
2023-01-19 07:00:03 -0500,2023-01-18 23:57:52 -0500,2023-01-18 23:57:53 -0500
2023-01-19 07:00:03 -0500,2023-01-19 00:01:47 -0500,2023-01-19 00:01:48 -0500
2023-01-19 07:00:03 -0500,2023-01-19 00:15:50 -0500,2023-01-19 00:15:51 -0500
2023-01-19 07:00:03 -0500,2023-01-19 00:17:20 -0500,2023-01-19 00:17:23 -0500
2023-01-19 07:00:03 -0500,2023-01-19 00:28:51 -0500,2023-01-19 00:32:12 -0500
2023-01-19 06:29:25 -0500,2023-01-19 01:05:32 -0500,2023-01-19 04:22:59 -0500
2023-01-19 06:29:25 -0500,2023-01-19 04:47:04 -0500,2023-01-19 06:08:56 -0500
2023-01-19 07:00:03 -0500,2023-01-19 00:32:57 -0500,2023-01-19 06:29:20 -0500
2023-01-19 06:29:25 -0500,2023-01-19 00:28:13 -0500,2023-01-19 06:29:24 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:29:41 -0500,2023-01-19 06:29:55 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:31:01 -0500,2023-01-19 06:31:04 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:32:14 -0500,2023-01-19 06:32:15 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:34:35 -0500,2023-01-19 06:36:43 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:37:00 -0500,2023-01-19 06:37:07 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:43:11 -0500,2023-01-19 06:43:28 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:48:18 -0500,2023-01-19 06:50:27 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:52:13 -0500,2023-01-19 06:52:37 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:52:47 -0500,2023-01-19 06:54:45 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:54:48 -0500,2023-01-19 06:56:37 -0500
2023-01-19 07:00:03 -0500,2023-01-19 06:56:45 -0500,2023-01-19 06:57:10 -0500
2023-01-20 07:00:01 -0500,2023-01-19 23:57:58 -0500,2023-01-19 23:57:59 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:03:56 -0500,2023-01-20 00:06:59 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:08:16 -0500,2023-01-20 00:08:22 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:08:32 -0500,2023-01-20 00:09:55 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:11:50 -0500,2023-01-20 00:12:10 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:27:56 -0500,2023-01-20 00:28:48 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:29:52 -0500,2023-01-20 00:30:49 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:32:26 -0500,2023-01-20 00:34:48 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:35:34 -0500,2023-01-20 00:36:03 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:36:59 -0500,2023-01-20 00:37:16 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:51:06 -0500,2023-01-20 00:53:20 -0500
2023-01-20 07:00:01 -0500,2023-01-20 00:56:38 -0500,2023-01-20 07:00:01 -0500
2023-01-21 07:00:01 -0500,2023-01-20 23:57:13 -0500,2023-01-20 23:59:56 -0500
2023-01-21 07:00:01 -0500,2023-01-21 00:28:54 -0500,2023-01-21 00:34:47 -0500
2023-01-21 07:00:01 -0500,2023-01-21 00:40:37 -0500,2023-01-21 00:43:10 -0500
2023-01-21 07:00:01 -0500,2023-01-21 00:43:53 -0500,2023-01-21 00:43:55 -0500
2023-01-21 07:00:01 -0500,2023-01-21 00:45:12 -0500,2023-01-21 07:00:01 -0500
2023-01-22 07:00:01 -0500,2023-01-21 23:54:10 -0500,2023-01-21 23:59:02 -0500
2023-01-22 07:00:01 -0500,2023-01-22 00:00:43 -0500,2023-01-22 00:04:43 -0500
2023-01-22 07:00:01 -0500,2023-01-22 00:15:03 -0500,2023-01-22 00:22:24 -0500
2023-01-22 07:00:01 -0500,2023-01-22 00:27:15 -0500,2023-01-22 00:36:29 -0500
